Adamshaven,Install or replace heating systems,2,3,2020,15
Adamshaven,Install or replace heating systems,2,4,2020,12
Adamshaven,Install or replace heating systems,2,5,2020,14
Adamshaven,Install or replace heating systems,2,6,2020,22
Adamshaven,Install or replace heating systems,2,7,2020,15
Adamshaven,Install or replace heating systems,2,8,2020,11
Adamshaven,Install or replace heating systems,2,9,2020,12
Adamshaven,Install or replace heating systems,2,10,2020,18
Adamshaven,Install or replace heating systems,2,11,2020,23
Adamshaven,Install or replace heating systems,2,12,2020,18
Adamshaven,Install or replace heating systems,2,1,2021,13
Adamshaven,Install or replace heating systems,3,2,2020,23
Adamshaven,Install or replace heating systems,3,3,2020,7
Adamshaven,Install or replace heating systems,3,4,2020,14
Adamshaven,Install or replace heating systems,3,5,2020,13
Adamshaven,Install or replace heating systems,3,6,2020,12
Adamshaven,Install or replace heating systems,3,7,2020,15
Adamshaven,Install or replace heating systems,3,8,2020,10
Adamshaven,Install or replace heating systems,3,9,2020,12
Adamshaven,Install or replace heating systems,3,10,2020,22
Adamshaven,Install or replace heating systems,3,11,2020,19
Adamshaven,Install or replace heating systems,3,12,2020,13
Adamshaven,Install or replace heating systems,3,1,2021,24
Adamshaven,Install or replace heating systems,4,2,2020,12
Adamshaven,Install or replace heating systems,4,3,2020,11
Adamshaven,Install or replace heating systems,4,4,2020,7
Adamshaven,Install or replace heating systems,4,5,2020,14
Adamshaven,Install or replace heating systems,4,6,2020,13
Adamshaven,Install or replace heating systems,4,7,2020,5
Adamshaven,Install or replace heating systems,4,8,2020,11
Adamshaven,Install or replace heating systems,4,9,2020,14
Adamshaven,Install or replace heating systems,4,10,2020,16
Adamshaven,Install or replace heating systems,4,11,2020,13
Adamshaven,Install or replace heating systems,4,12,2020,12
Adamshaven,Install or replace heating systems,4,1,2021,23
Adamshaven,Install or replace heating systems,5,2,2020,20
Adamshaven,Install or replace heating systems,5,3,2020,13
Adamshaven,Install or replace heating systems,5,4,2020,3
Adamshaven,Install or replace heating systems,5,5,2020,18
Adamshaven,Install or replace heating systems,5,6,2020,3
Adamshaven,Install or replace heating systems,5,7,2020,7
Adamshaven,Install or replace heating systems,5,8,2020,14
Adamshaven,Install or replace heating systems,5,9,2020,13
Adamshaven,Install or replace heating systems,5,10,2020,16
Adamshaven,Install or replace heating systems,5,11,2020,21
Adamshaven,Install or replace heating systems,5,12,2020,13
Adamshaven,Install or replace heating systems,5,1,2021,19
Adamshaven,Install or replace heating systems,6,3,2020,6
Adamshaven,Install or replace heating systems,6,8,2020,3
Adamshaven,Install or replace heating systems,6,11,2020,3
Adamshaven,Interior painting,1,2,2020,18
Adamshaven,Interior painting,1,3,2020,20
Adamshaven,Interior painting,1,4,2020,71
Adamshaven,Interior painting,1,5,2020,57
Adamshaven,Interior painting,1,6,2020,120
Adamshaven,Interior painting,1,7,2020,85
Adamshaven,Interior painting,1,8,2020,27
Adamshaven,Interior painting,1,9,2020,107
Adamshaven,Interior painting,1,10,2020,67
Adamshaven,Interior painting,1,11,2020,15
Adamshaven,Interior painting,1,12,2020,79
Adamshaven,Interior painting,1,1,2021,32
Adamshaven,Interior painting,2,2,2020,119
Adamshaven,Interior painting,2,3,2020,128
Adamshaven,Interior painting,2,4,2020,103
Adamshaven,Interior painting,2,5,2020,96
Adamshaven,Interior painting,2,6,2020,115
Adamshaven,Interior painting,2,7,2020,98
Adamshaven,Interior painting,2,8,2020,112
Adamshaven,Interior painting,2,9,2020,113
Adamshaven,Interior painting,2,10,2020,97
Adamshaven,Interior painting,2,11,2020,128
Adamshaven,Interior painting,2,12,2020,88
Adamshaven,Interior painting,2,1,2021,105
Adamshaven,Interior painting,3,2,2020,114
Adamshaven,Interior painting,3,3,2020,75
Adamshaven,Interior painting,3,4,2020,117
Adamshaven,Interior painting,3,5,2020,119
Adamshaven,Interior painting,3,6,2020,112
Adamshaven,Interior painting,3,7,2020,108
Adamshaven,Interior painting,3,8,2020,89
Adamshaven,Interior painting,3,9,2020,102
Adamshaven,Interior painting,3,10,2020,126
Adamshaven,Interior painting,3,11,2020,108
Adamshaven,Interior painting,3,12,2020,82
Adamshaven,Interior painting,3,1,2021,104
Adamshaven,Interior painting,4,2,2020,110
Adamshaven,Interior painting,4,3,2020,63
Adamshaven,Interior painting,4,4,2020,110
Adamshaven,Interior painting,4,5,2020,133
Adamshaven,Interior painting,4,6,2020,131
Adamshaven,Interior painting,4,7,2020,102
Adamshaven,Interior painting,4,8,2020,111
Adamshaven,Interior painting,4,9,2020,101
Adamshaven,Interior painting,4,10,2020,104
Adamshaven,Interior painting,4,11,2020,102
Adamshaven,Interior painting,4,12,2020,63
Adamshaven,Interior painting,4,1,2021,103
Adamshaven,Interior painting,5,2,2020,93
Adamshaven,Interior painting,5,3,2020,78
Adamshaven,Interior painting,5,4,2020,88
Adamshaven,Interior painting,5,5,2020,116
Adamshaven,Interior painting,5,6,2020,46
Adamshaven,Interior painting,5,7,2020,100
Adamshaven,Interior painting,5,8,2020,114
Adamshaven,Interior painting,5,9,2020,47
Adamshaven,Interior painting,5,10,2020,105
Adamshaven,Interior painting,5,11,2020,87
Adamshaven,Interior painting,5,12,2020,38
Adamshaven,Interior painting,5,1,2021,118
Adamshaven,Interior painting,6,3,2020,12
Adamshaven,Interior painting,6,8,2020,20
Adamshaven,Interior painting,6,11,2020,15
Adamshaven,Replace or renovate roof,1,2,2020,5
Adamshaven,Replace or renovate roof,1,3,2020,5
Adamshaven,Replace or renovate roof,1,4,2020,28
Adamshaven,Replace or renovate roof,1,5,2020,14
Adamshaven,Replace or renovate roof,1,6,2020,36
Adamshaven,Replace or renovate roof,1,7,2020,21
Adamshaven,Replace or renovate roof,1,8,2020,2
Adamshaven,Replace or renovate roof,1,9,2020,24
Adamshaven,Replace or renovate roof,1,10,2020,29
Adamshaven,Replace or renovate roof,1,11,2020,7
Adamshaven,Replace or renovate roof,1,12,2020,20
Adamshaven,Replace or renovate roof,1,1,2021,8
Adamshaven,Replace or renovate roof,2,2,2020,34
Adamshaven,Replace or renovate roof,2,3,2020,45
Adamshaven,Replace or renovate roof,2,4,2020,33
Adamshaven,Replace or renovate roof,2,5,2020,44
Adamshaven,Replace or renovate roof,2,6,2020,47
Adamshaven,Replace or renovate roof,2,7,2020,30
Adamshaven,Replace or renovate roof,2,8,2020,27
Adamshaven,Replace or renovate roof,2,9,2020,28
Adamshaven,Replace or renovate roof,2,10,2020,55
Adamshaven,Replace or renovate roof,2,11,2020,40
Adamshaven,Replace or renovate roof,2,12,2020,29
Adamshaven,Replace or renovate roof,2,1,2021,48
Adamshaven,Replace or renovate roof,3,2,2020,49
Adamshaven,Replace or renovate roof,3,3,2020,41
Adamshaven,Replace or renovate roof,3,4,2020,43
Adamshaven,Replace or renovate roof,3,5,2020,44
Adamshaven,Replace or renovate roof,3,6,2020,48
Adamshaven,Replace or renovate roof,3,7,2020,21
Adamshaven,Replace or renovate roof,3,8,2020,19
Adamshaven,Replace or renovate roof,3,9,2020,18
Adamshaven,Replace or renovate roof,3,10,2020,34
Adamshaven,Replace or renovate roof,3,11,2020,43
Adamshaven,Replace or renovate roof,3,12,2020,30
Adamshaven,Replace or renovate roof,3,1,2021,44
Adamshaven,Replace or renovate roof,4,2,2020,76
Adamshaven,Replace or renovate roof,4,3,2020,16
Adamshaven,Replace or renovate roof,4,4,2020,23
Adamshaven,Replace or renovate roof,4,5,2020,33
Adamshaven,Replace or renovate roof,4,6,2020,39
Adamshaven,Replace or renovate roof,4,7,2020,20
Adamshaven,Replace or renovate roof,4,8,2020,25
Adamshaven,Replace or renovate roof,4,9,2020,21
Adamshaven,Replace or renovate roof,4,10,2020,27
Adamshaven,Replace or renovate roof,4,11,2020,25
Adamshaven,Replace or renovate roof,4,12,2020,47
Adamshaven,Replace or renovate roof,4,1,2021,52
Adamshaven,Replace or renovate roof,5,2,2020,56
Adamshaven,Replace or renovate roof,5,3,2020,20
Adamshaven,Replace or renovate roof,5,4,2020,19
Adamshaven,Replace or renovate roof,5,5,2020,25
Adamshaven,Replace or renovate roof,5,6,2020,20
Adamshaven,Replace or renovate roof,5,7,2020,22
Adamshaven,Replace or renovate roof,5,8,2020,47
Adamshaven,Replace or renovate roof,5,9,2020,15
Adamshaven,Replace or renovate roof,5,10,2020,43
Adamshaven,Replace or renovate roof,5,11,2020,25
Adamshaven,Replace or renovate roof,5,12,2020,23
Adamshaven,Replace or renovate roof,5,1,2021,50
Adamshaven,Replace or renovate roof,6,3,2020,9
Adamshaven,Replace or renovate roof,6,8,2020,8
Adamshaven,Replace or renovate roof,6,11,2020,8
Arroyoville,House renovation,1,6,2020,1
Arroyoville,House renovation,1,7,2020,1
Arroyoville,House renovation,1,9,2020,3
Arroyoville,House renovation,1,11,2020,1
Arroyoville,House renovation,1,12,2020,3
Arroyoville,House renovation,1,1,2021,1
Arroyoville,House renovation,2,2,2020,2
Arroyoville,House renovation,2,3,2020,2
Arroyoville,House renovation,2,4,2020,2
Arroyoville,House renovation,2,5,2020,5
Arroyoville,House renovation,2,6,2020,5
Arroyoville,House renovation,2,8,2020,1
Arroyoville,House renovation,2,9,2020,2
Arroyoville,House renovation,2,10,2020,1
Arroyoville,House renovation,2,11,2020,4
Arroyoville,House renovation,2,12,2020,1
Arroyoville,House renovation,2,1,2021,1
Arroyoville,House renovation,3,2,2020,1
Arroyoville,House renovation,3,3,2020,3
Arroyoville,House renovation,3,4,2020,4
Arroyoville,House renovation,3,5,2020,2
Arroyoville,House renovation,3,6,2020,5
Arroyoville,House renovation,3,8,2020,2
Arroyoville,House renovation,3,9,2020,2
Arroyoville,House renovation,3,10,2020,1
Arroyoville,House renovation,3,11,2020,2
Arroyoville,House renovation,3,12,2020,3
Arroyoville,House renovation,3,1,2021,4
Arroyoville,House renovation,4,2,2020,2
Arroyoville,House renovation,4,3,2020,2
Arroyoville,House renovation,4,4,2020,4
Arroyoville,House renovation,4,5,2020,3
Arroyoville,House renovation,4,6,2020,4
Arroyoville,House renovation,4,8,2020,3
Arroyoville,House renovation,4,10,2020,2
Arroyoville,House renovation,4,11,2020,3
Arroyoville,House renovation,4,12,2020,2
Arroyoville,House renovation,4,1,2021,9
Arroyoville,House renovation,5,2,2020,3
Arroyoville,House renovation,5,4,2020,2
Arroyoville,House renovation,5,5,2020,1
Arroyoville,House renovation,5,6,2020,1
Arroyoville,House renovation,5,7,2020,1
Arroyoville,House renovation,5,8,2020,3
Arroyoville,House renovation,5,10,2020,3
Arroyoville,House renovation,5,11,2020,3
Arroyoville,House renovation,5,12,2020,1
Arroyoville,House renovation,5,1,2021,2
Arroyoville,Install or replace airconditioning,1,5,2020,3
Arroyoville,Install or replace airconditioning,1,6,2020,3
Arroyoville,Install or replace airconditioning,1,7,2020,1
Arroyoville,Install or replace airconditioning,1,8,2020,1
Arroyoville,Install or replace airconditioning,1,10,2020,1
Arroyoville,Install or replace airconditioning,1,11,2020,1
Arroyoville,Install or replace airconditioning,1,12,2020,1
Arroyoville,Install or replace airconditioning,1,1,2021,1
Arroyoville,Install or replace airconditioning,2,2,2020,1
Arroyoville,Install or replace airconditioning,2,3,2020,1
Arroyoville,Install or replace airconditioning,2,4,2020,2
Arroyoville,Install or replace airconditioning,2,5,2020,1
Arroyoville,Install or replace airconditioning,2,6,2020,3
Arroyoville,Install or replace airconditioning,2,7,2020,1
Arroyoville,Install or replace airconditioning,2,8,2020,7
Arroyoville,Install or replace airconditioning,3,4,2020,2
Arroyoville,Install or replace airconditioning,3,5,2020,5
Arroyoville,Install or replace airconditioning,3,6,2020,3
Arroyoville,Install or replace airconditioning,3,7,2020,1
Arroyoville,Install or replace airconditioning,3,8,2020,4
Arroyoville,Install or replace airconditioning,3,10,2020,1
Arroyoville,Install or replace airconditioning,3,1,2021,1
Arroyoville,Install or replace airconditioning,4,4,2020,2
Arroyoville,Install or replace airconditioning,4,5,2020,4
Arroyoville,Install or replace airconditioning,4,6,2020,14
Arroyoville,Install or replace airconditioning,4,8,2020,3
Arroyoville,Install or replace airconditioning,4,10,2020,1
Arroyoville,Install or replace airconditioning,4,1,2021,2
Arroyoville,Install or replace airconditioning,5,3,2020,1
Arroyoville,Install or replace airconditioning,5,5,2020,3
Arroyoville,Install or replace airconditioning,5,6,2020,1
Arroyoville,Install or replace airconditioning,5,7,2020,1
Arroyoville,Install or replace airconditioning,5,11,2020,1
Arroyoville,Install or replace airconditioning,5,1,2021,1
Arroyoville,Install or replace heating systems,1,4,2020,1
Arroyoville,Install or replace heating systems,1,5,2020,1
Arroyoville,Install or replace heating systems,1,9,2020,2
Arroyoville,Install or replace heating systems,1,10,2020,1
Arroyoville,Install or replace heating systems,1,11,2020,1
Arroyoville,Install or replace heating systems,2,4,2020,1
Arroyoville,Install or replace heating systems,2,7,2020,1
Arroyoville,Install or replace heating systems,2,9,2020,1
Arroyoville,Install or replace heating systems,2,11,2020,2
Arroyoville,Install or replace heating systems,2,12,2020,2
Arroyoville,Install or replace heating systems,2,1,2021,1
Arroyoville,Install or replace heating systems,3,2,2020,1
Arroyoville,Install or replace heating systems,3,4,2020,1
Arroyoville,Install or replace heating systems,3,6,2020,1
Arroyoville,Install or replace heating systems,3,8,2020,1
Arroyoville,Install or replace heating systems,3,10,2020,2
Arroyoville,Install or replace heating systems,3,11,2020,2
Arroyoville,Install or replace heating systems,3,12,2020,1
Arroyoville,Install or replace heating systems,3,1,2021,1
Arroyoville,Install or replace heating systems,4,2,2020,1
Arroyoville,Install or replace heating systems,4,3,2020,1
Arroyoville,Install or replace heating systems,4,5,2020,1
Arroyoville,Install or replace heating systems,4,7,2020,2
Arroyoville,Install or replace heating systems,4,8,2020,1
Arroyoville,Install or replace heating systems,4,11,2020,1
Arroyoville,Install or replace heating systems,4,1,2021,1
Arroyoville,Install or replace heating systems,5,2,2020,1
Arroyoville,Install or replace heating systems,5,3,2020,1
Arroyoville,Install or replace heating systems,5,5,2020,2
Arroyoville,Install or replace heating systems,5,6,2020,1
Arroyoville,Install or replace heating systems,5,9,2020,1
Arroyoville,Install or replace heating systems,5,10,2020,2
Arroyoville,Install or replace heating systems,5,11,2020,1
Arroyoville,Install or replace heating systems,6,3,2020,1
Arroyoville,Interior painting,1,2,2020,1
Arroyoville,Interior painting,1,3,2020,1
Arroyoville,Interior painting,1,4,2020,2
Arroyoville,Interior painting,1,5,2020,3
Arroyoville,Interior painting,1,6,2020,5
Arroyoville,Interior painting,1,7,2020,2
Arroyoville,Interior painting,1,8,2020,1
Arroyoville,Interior painting,1,9,2020,4
Arroyoville,Interior painting,1,12,2020,2
Arroyoville,Interior painting,1,1,2021,2
Arroyoville,Interior painting,2,2,2020,7
Arroyoville,Interior painting,2,3,2020,6
Arroyoville,Interior painting,2,4,2020,3
Arroyoville,Interior painting,2,5,2020,3
Arroyoville,Interior painting,2,6,2020,9
Arroyoville,Interior painting,2,7,2020,10
Arroyoville,Interior painting,2,8,2020,3
Arroyoville,Interior painting,2,9,2020,3
Arroyoville,Interior painting,2,10,2020,4
Arroyoville,Interior painting,2,11,2020,6
Arroyoville,Interior painting,2,12,2020,5
Arroyoville,Interior painting,2,1,2021,2
Arroyoville,Interior painting,3,2,2020,11
Arroyoville,Interior painting,3,3,2020,3
Arroyoville,Interior painting,3,4,2020,4
Arroyoville,Interior painting,3,5,2020,8
Arroyoville,Interior painting,3,6,2020,4
Arroyoville,Interior painting,3,7,2020,4
Arroyoville,Interior painting,3,9,2020,3
Arroyoville,Interior painting,3,10,2020,1
Arroyoville,Interior painting,3,11,2020,2
Arroyoville,Interior painting,3,1,2021,5
Arroyoville,Interior painting,4,2,2020,5
Arroyoville,Interior painting,4,3,2020,3
Arroyoville,Interior painting,4,4,2020,8
Arroyoville,Interior painting,4,5,2020,7
Arroyoville,Interior painting,4,6,2020,4
Arroyoville,Interior painting,4,7,2020,3
Arroyoville,Interior painting,4,8,2020,9
Arroyoville,Interior painting,4,9,2020,9
Arroyoville,Interior painting,4,10,2020,6
Arroyoville,Interior painting,4,11,2020,2
Arroyoville,Interior painting,4,12,2020,3
Arroyoville,Interior painting,4,1,2021,3
Arroyoville,Interior painting,5,2,2020,4
Arroyoville,Interior painting,5,3,2020,3
Arroyoville,Interior painting,5,4,2020,2
Arroyoville,Interior painting,5,5,2020,5
Arroyoville,Interior painting,5,6,2020,6
Arroyoville,Interior painting,5,7,2020,1
Arroyoville,Interior painting,5,8,2020,5
Arroyoville,Interior painting,5,9,2020,6
Arroyoville,Interior painting,5,10,2020,4
Arroyoville,Interior painting,5,11,2020,5
Arroyoville,Interior painting,5,12,2020,2
Arroyoville,Interior painting,5,1,2021,6
Arroyoville,Replace or renovate roof,1,2,2020,1
Arroyoville,Replace or renovate roof,1,4,2020,2
Arroyoville,Replace or renovate roof,1,5,2020,1
Arroyoville,Replace or renovate roof,1,6,2020,4
Arroyoville,Replace or renovate roof,1,7,2020,4
Arroyoville,Replace or renovate roof,1,8,2020,1
Arroyoville,Replace or renovate roof,1,9,2020,4
Arroyoville,Replace or renovate roof,1,10,2020,4
Arroyoville,Replace or renovate roof,1,12,2020,3
Arroyoville,Replace or renovate roof,1,1,2021,2
Arroyoville,Replace or renovate roof,2,2,2020,3
Arroyoville,Replace or renovate roof,2,3,2020,10
Arroyoville,Replace or renovate roof,2,4,2020,6
Arroyoville,Replace or renovate roof,2,5,2020,3
Arroyoville,Replace or renovate roof,2,6,2020,4
Arroyoville,Replace or renovate roof,2,8,2020,4
Arroyoville,Replace or renovate roof,2,9,2020,1
Arroyoville,Replace or renovate roof,2,10,2020,7
Arroyoville,Replace or renovate roof,2,11,2020,7
Arroyoville,Replace or renovate roof,2,12,2020,3
Arroyoville,Replace or renovate roof,2,1,2021,11
Arroyoville,Replace or renovate roof,3,2,2020,7
Arroyoville,Replace or renovate roof,3,3,2020,4
Arroyoville,Replace or renovate roof,3,4,2020,1
Arroyoville,Replace or renovate roof,3,5,2020,11
Arroyoville,Replace or renovate roof,3,6,2020,6
Arroyoville,Replace or renovate roof,3,7,2020,2
Arroyoville,Replace or renovate roof,3,8,2020,3
Arroyoville,Replace or renovate roof,3,10,2020,7
Arroyoville,Replace or renovate roof,3,11,2020,5
Arroyoville,Replace or renovate roof,3,12,2020,4
Arroyoville,Replace or renovate roof,3,1,2021,6
Arroyoville,Replace or renovate roof,4,2,2020,9
Arroyoville,Replace or renovate roof,4,3,2020,1
Arroyoville,Replace or renovate roof,4,4,2020,3
Arroyoville,Replace or renovate roof,4,5,2020,6
Arroyoville,Replace or renovate roof,4,6,2020,4
Arroyoville,Replace or renovate roof,4,8,2020,3
Arroyoville,Replace or renovate roof,4,9,2020,10
Arroyoville,Replace or renovate roof,4,10,2020,6
Arroyoville,Replace or renovate roof,4,11,2020,4
Arroyoville,Replace or renovate roof,4,12,2020,6
Arroyoville,Replace or renovate roof,4,1,2021,9
Arroyoville,Replace or renovate roof,5,2,2020,8
Arroyoville,Replace or renovate roof,5,3,2020,2
Arroyoville,Replace or renovate roof,5,4,2020,5
Arroyoville,Replace or renovate roof,5,5,2020,3
Arroyoville,Replace or renovate roof,5,6,2020,2
Arroyoville,Replace or renovate roof,5,7,2020,1
Arroyoville,Replace or renovate roof,5,8,2020,4
Arroyoville,Replace or renovate roof,5,10,2020,4
Arroyoville,Replace or renovate roof,5,11,2020,1
Arroyoville,Replace or renovate roof,5,1,2021,8
Arroyoville,Replace or renovate roof,6,11,2020,2
Douglastown,House renovation,1,2,2020,6
Douglastown,House renovation,1,3,2020,6
Douglastown,House renovation,1,4,2020,12
Douglastown,House renovation,1,5,2020,12
Douglastown,House renovation,1,6,2020,25
Douglastown,House renovation,1,7,2020,9
Douglastown,House renovation,1,8,2020,1
Douglastown,House renovation,1,9,2020,10
Douglastown,House renovation,1,10,2020,13
Douglastown,House renovation,1,11,2020,1
Douglastown,House renovation,1,12,2020,25
Douglastown,House renovation,1,1,2021,12
Douglastown,House renovation,1,2,2021,1
Douglastown,House renovation,2,2,2020,31
Douglastown,House renovation,2,3,2020,28
Douglastown,House renovation,2,4,2020,20
Douglastown,House renovation,2,5,2020,28
Douglastown,House renovation,2,6,2020,31
Douglastown,House renovation,2,7,2020,25
Douglastown,House renovation,2,8,2020,15
Douglastown,House renovation,2,9,2020,19
Douglastown,House renovation,2,10,2020,14
Douglastown,House renovation,2,11,2020,27
Douglastown,House renovation,2,12,2020,24
Douglastown,House renovation,2,1,2021,42
Douglastown,House renovation,3,2,2020,26
Douglastown,House renovation,3,3,2020,20
Douglastown,House renovation,3,4,2020,19
Douglastown,House renovation,3,5,2020,26
Douglastown,House renovation,3,6,2020,18
Douglastown,House renovation,3,7,2020,23
Douglastown,House renovation,3,8,2020,10
Douglastown,House renovation,3,9,2020,14
Douglastown,House renovation,3,10,2020,15
Douglastown,House renovation,3,11,2020,26
Douglastown,House renovation,3,12,2020,27
Douglastown,House renovation,3,1,2021,39
Douglastown,House renovation,4,2,2020,32
Douglastown,House renovation,4,3,2020,14
Douglastown,House renovation,4,4,2020,25
Douglastown,House renovation,4,5,2020,33
Douglastown,House renovation,4,6,2020,25
Douglastown,House renovation,4,7,2020,18
